GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimates (as of July 1) - 2010,Population Estimates (as of July 1) - 2011
0500000US17169,17169,"Schuyler County, Illinois",7544,7544,7540,7479
0500000US17171,17171,"Scott County, Illinois",5355,5355,5351,5271
0500000US17173,17173,"Shelby County, Illinois",22363,22363,22339,22212
0500000US17175,17175,"Stark County, Illinois",5994,5994,5937,5667
0500000US17177,17177,"Stephenson County, Illinois",47711,47711,47697,47563
0500000US17179,17179,"Tazewell County, Illinois",135394,135394,135439,135661
0500000US17181,17181,"Union County, Illinois",17808,17808,17768,17708
0500000US17183,17183,"Vermilion County, Illinois",81625,81625,81588,81509
0500000US17185,17185,"Wabash County, Illinois",11947,11947,11935,11834
0500000US17187,17187,"Warren County, Illinois",17707,17707,17699,17818
0500000US17189,17189,"Washington County, Illinois",14716,14716,14698,14533
0500000US17191,17191,"Wayne County, Illinois",16760,16760,16750,16651
0500000US17193,17193,"White County, Illinois",14665,14665,14640,14663
0500000US17195,17195,"Whiteside County, Illinois",58498,58498,58454,58388
0500000US17197,17197,"Will County, Illinois",677560,677560,678873,681545
0500000US17199,17199,"Williamson County, Illinois",66357,66362,66397,66622
0500000US17201,17201,"Winnebago County, Illinois",295266,295264,295142,293993
0500000US17203,17203,"Woodford County, Illinois",38664,38664,38664,38861
0500000US18001,18001,"Adams County, Indiana",34387,34387,34419,34370
0500000US18003,18003,"Allen County, Indiana",355329,355329,355786,358327
0500000US18005,18005,"Bartholomew County, Indiana",76794,76794,76897,77870
0500000US18007,18007,"Benton County, Indiana",8854,8854,8881,8853
0500000US18009,18009,"Blackford County, Indiana",12766,12766,12754,12594
0500000US18011,18011,"Boone County, Indiana",56640,56640,56827,57481
0500000US18013,18013,"Brown County, Indiana",15242,15242,15228,15099
0500000US18015,18015,"Carroll County, Indiana",20155,20155,20163,20031
0500000US18017,18017,"Cass County, Indiana",38966,38966,38957,38828
0500000US18019,18019,"Clark County, Indiana",110232,110232,110605,111570
0500000US18021,18021,"Clay County, Indiana",26890,26888,26898,26894
0500000US18023,18023,"Clinton County, Indiana",33224,33224,33218,33104
0500000US18025,18025,"Crawford County, Indiana",10713,10713,10729,10658
0500000US18027,18027,"Daviess County, Indiana",31648,31654,31721,31978
0500000US18029,18029,"Dearborn County, Indiana",50047,50047,50090,50113
0500000US18031,18031,"Decatur County, Indiana",25740,25740,25785,25944
0500000US18033,18033,"DeKalb County, Indiana",42223,42223,42256,42462
0500000US18035,18035,"Delaware County, Indiana",117671,117671,117677,117660
0500000US18037,18037,"Dubois County, Indiana",41889,41889,41884,42199
0500000US18039,18039,"Elkhart County, Indiana",197559,197561,197551,198941
0500000US18041,18041,"Fayette County, Indiana",24277,24277,24298,24285
0500000US18043,18043,"Floyd County, Indiana",74578,74578,74638,74989
0500000US18045,18045,"Fountain County, Indiana",17240,17240,17262,17213
0500000US18047,18047,"Franklin County, Indiana",23087,23087,23074,23041
0500000US18049,18049,"Fulton County, Indiana",20836,20836,20839,20872
0500000US18051,18051,"Gibson County, Indiana",33503,33503,33552,33505
0500000US18053,18053,"Grant County, Indiana",70061,70061,70003,69793
0500000US18055,18055,"Greene County, Indiana",33165,33165,33185,32895
0500000US18057,18057,"Hamilton County, Indiana",274569,274569,276452,282810
0500000US18059,18059,"Hancock County, Indiana",70002,70002,70239,70529
0500000US18061,18061,"Harrison County, Indiana",39364,39364,39383,39336
0500000US18063,18063,"Hendricks County, Indiana",145448,145448,145866,147979
0500000US18065,18065,"Henry County, Indiana",49462,49462,49504,49264
0500000US18067,18067,"Howard County, Indiana",82752,82752,82756,82800
0500000US18069,18069,"Huntington County, Indiana",37124,37124,37105,37211
0500000US18071,18071,"Jackson County, Indiana",42376,42376,42589,42966
0500000US18073,18073,"Jasper County, Indiana",33478,33478,33528,33416
0500000US18075,18075,"Jay County, Indiana",21253,21253,21203,21310
0500000US18077,18077,"Jefferson County, Indiana",32428,32428,32365,32249
0500000US18079,18079,"Jennings County, Indiana",28525,28525,28479,28196
0500000US18081,18081,"Johnson County, Indiana",139654,139654,140028,141656
0500000US18083,18083,"Knox County, Indiana",38440,38440,38409,38500
0500000US18085,18085,"Kosciusko County, Indiana",77358,77356,77346,77336
0500000US18087,18087,"LaGrange County, Indiana",37128,37128,37145,37382
0500000US18089,18089,"Lake County, Indiana",496005,496005,496130,495558
0500000US18091,18091,"LaPorte County, Indiana",111467,111467,111479,111374
0500000US18093,18093,"Lawrence County, Indiana",46134,46134,46151,46195
0500000US18095,18095,"Madison County, Indiana",131636,131636,131652,131235
0500000US18097,18097,"Marion County, Indiana",903393,903393,904789,911296
0500000US18099,18099,"Marshall County, Indiana",47051,47051,47023,47050
0500000US18101,18101,"Martin County, Indiana",10334,10328,10336,10332
0500000US18103,18103,"Miami County, Indiana",36903,36903,36789,36611
0500000US18105,18105,"Monroe County, Indiana",137974,137974,138478,139799
0500000US18107,18107,"Montgomery County, Indiana",38124,38124,38101,38441
0500000US18109,18109,"Morgan County, Indiana",68894,68894,69103,69464
0500000US18111,18111,"Newton County, Indiana",14244,14244,14258,14161
0500000US18113,18113,"Noble County, Indiana",47536,47536,47505,47553
0500000US18115,18115,"Ohio County, Indiana",6128,6128,6111,6065
0500000US18117,18117,"Orange County, Indiana",19840,19840,19802,19969
0500000US18119,18119,"Owen County, Indiana",21575,21575,21583,21499
0500000US18121,18121,"Parke County, Indiana",17339,17341,17338,17237
0500000US18123,18123,"Perry County, Indiana",19338,19338,19346,19354
0500000US18125,18125,"Pike County, Indiana",12845,12845,12847,12728
0500000US18127,18127,"Porter County, Indiana",164343,164343,164548,165537
0500000US18129,18129,"Posey County, Indiana",25910,25910,25896,25720
0500000US18131,18131,"Pulaski County, Indiana",13402,13402,13366,13363
0500000US18133,18133,"Putnam County, Indiana",37963,37963,37928,37917
0500000US18135,18135,"Randolph County, Indiana",26171,26171,26156,26105
0500000US18137,18137,"Ripley County, Indiana",28818,28818,28843,28759
0500000US18139,18139,"Rush County, Indiana",17392,17392,17358,17287
0500000US18141,18141,"St. Joseph County, Indiana",266931,266929,266848,266700
0500000US18143,18143,"Scott County, Indiana",24181,24181,24183,23987
0500000US18145,18145,"Shelby County, Indiana",44436,44436,44366,44337
0500000US18147,18147,"Spencer County, Indiana",20952,20952,20929,20961
0500000US18149,18149,"Starke County, Indiana",23363,23363,23376,23199
0500000US18151,18151,"Steuben County, Indiana",34185,34185,34140,34028
0500000US18153,18153,"Sullivan County, Indiana",21475,21475,21473,21356
0500000US18155,18155,"Switzerland County, Indiana",10613,10613,10628,10569
0500000US18157,18157,"Tippecanoe County, Indiana",172780,172780,172897,174724
0500000US18159,18159,"Tipton County, Indiana",15936,15936,15889,15788
0500000US18161,18161,"Union County, Indiana",7516,7516,7530,7513
0500000US18163,18163,"Vanderburgh County, Indiana",179703,179703,179784,180305
0500000US18165,18165,"Vermillion County, Indiana",16212,16212,16170,16231
0500000US18167,18167,"Vigo County, Indiana",107848,107848,107891,108182
0500000US18169,18169,"Wabash County, Indiana",32888,32888,32850,32608
0500000US18171,18171,"Warren County, Indiana",8508,8508,8503,8431
0500000US18173,18173,"Warrick County, Indiana",59689,59689,59857,60275
0500000US18175,18175,"Washington County, Indiana",28262,28262,28278,28147
0500000US18177,18177,"Wayne County, Indiana",68917,68917,68864,68643
0500000US18179,18179,"Wells County, Indiana",27636,27636,27659,27734
0500000US18181,18181,"White County, Indiana",24643,24643,24672,24694
0500000US18183,18183,"Whitley County, Indiana",33292,33292,33345,33392
0500000US19001,19001,"Adair County, Iowa",7682,7682,7676,7527
0500000US19003,19003,"Adams County, Iowa",4029,4029,4028,4004
0500000US19005,19005,"Allamakee County, Iowa",14330,14330,14347,14274
0500000US19007,19007,"Appanoose County, Iowa",12887,12887,12883,12797
0500000US19009,19009,"Audubon County, Iowa",6119,6119,6115,6034
0500000US19011,19011,"Benton County, Iowa",26076,26076,26073,26092
0500000US19013,19013,"Black Hawk County, Iowa",131090,131090,131196,131549
0500000US19015,19015,"Boone County, Iowa",26306,26306,26279,26255
0500000US19017,19017,"Bremer County, Iowa",24276,24276,24290,24281
0500000US19019,19019,"Buchanan County, Iowa",20958,20958,20948,20923
0500000US19021,19021,"Buena Vista County, Iowa",20260,20260,20327,20406
0500000US19023,19023,"Butler County, Iowa",14867,14867,14908,14939
0500000US19025,19025,"Calhoun County, Iowa",9670,9670,9668,9626
0500000US19027,19027,"Carroll County, Iowa",20816,20816,20830,20861
0500000US19029,19029,"Cass County, Iowa",13956,13956,13950,13817
0500000US19031,19031,"Cedar County, Iowa",18499,18499,18494,18400
0500000US19033,19033,"Cerro Gordo County, Iowa",44151,44151,44107,43938
0500000US19035,19035,"Cherokee County, Iowa",12072,12072,12112,12069
0500000US19037,19037,"Chickasaw County, Iowa",12439,12439,12424,12449
0500000US19039,19039,"Clarke County, Iowa",9286,9286,9304,9356
0500000US19041,19041,"Clay County, Iowa",16667,16667,16648,16590
0500000US19043,19043,"Clayton County, Iowa",18129,18129,18085,18014
0500000US19045,19045,"Clinton County, Iowa",49116,49116,49120,49015
0500000US19047,19047,"Crawford County, Iowa",17096,17096,17144,17277
0500000US19049,19049,"Dallas County, Iowa",66135,66135,66673,69444
0500000US19051,19051,"Davis County, Iowa",8753,8753,8776,8787
0500000US19053,19053,"Decatur County, Iowa",8457,8457,8437,8284
0500000US19055,19055,"Delaware County, Iowa",17764,17764,17785,17658
0500000US19057,19057,"Des Moines County, Iowa",40325,40325,40288,40169
0500000US19059,19059,"Dickinson County, Iowa",16667,16667,16672,16899
0500000US19061,19061,"Dubuque County, Iowa",93653,93653,93888,94648
0500000US19063,19063,"Emmet County, Iowa",10302,10302,10284,10104
0500000US19065,19065,"Fayette County, Iowa",20880,20880,20864,20973
0500000US19067,19067,"Floyd County, Iowa",16303,16303,16312,16070
0500000US19069,19069,"Franklin County, Iowa",10680,10680,10691,10730
0500000US19071,19071,"Fremont County, Iowa",7441,7441,7430,7367
0500000US19073,19073,"Greene County, Iowa",9336,9336,9334,9285
0500000US19075,19075,"Grundy County, Iowa",12453,12453,12454,12459
0500000US19077,19077,"Guthrie County, Iowa",10954,10954,10959,10901
0500000US19079,19079,"Hamilton County, Iowa",15673,15673,15650,15538
0500000US19081,19081,"Hancock County, Iowa",11341,11341,11318,11287
0500000US19083,19083,"Hardin County, Iowa",17534,17534,17536,17426
0500000US19085,19085,"Harrison County, Iowa",14928,14928,14922,14828
0500000US19087,19087,"Henry County, Iowa",20145,20145,20131,20284
0500000US19089,19089,"Howard County, Iowa",9566,9566,9560,9565
0500000US19091,19091,"Humboldt County, Iowa",9815,9814,9807,9802
0500000US19093,19093,"Ida County, Iowa",7089,7089,7077,7086
0500000US19095,19095,"Iowa County, Iowa",16355,16355,16338,16320
0500000US19097,19097,"Jackson County, Iowa",19848,19848,19848,19796
0500000US19099,19099,"Jasper County, Iowa",36842,36842,36816,36547
0500000US19101,19101,"Jefferson County, Iowa",16843,16843,16800,16815
0500000US19103,19103,"Johnson County, Iowa",130882,130882,131238,133038
0500000US19105,19105,"Jones County, Iowa",20638,20638,20673,20608
0500000US19107,19107,"Keokuk County, Iowa",10511,10511,10501,10378
0500000US19109,19109,"Kossuth County, Iowa",15543,15543,15519,15396
0500000US19111,19111,"Lee County, Iowa",35862,35862,35842,35621
0500000US19113,19113,"Linn County, Iowa",211226,211226,211564,213875
0500000US19115,19115,"Louisa County, Iowa",11387,11387,11374,11369
0500000US19117,19117,"Lucas County, Iowa",8898,8898,8895,8847
0500000US19119,19119,"Lyon County, Iowa",11581,11581,11585,11670
0500000US19121,19121,"Madison County, Iowa",15679,15679,15733,15779
0500000US19123,19123,"Mahaska County, Iowa",22381,22381,22399,22530
0500000US19125,19125,"Marion County, Iowa",33309,33309,33261,33335
0500000US19127,19127,"Marshall County, Iowa",40648,40648,40706,40980
0500000US19129,19129,"Mills County, Iowa",15059,15059,15060,14992
0500000US19131,19131,"Mitchell County, Iowa",10776,10772,10797,10783
0500000US19133,19133,"Monona County, Iowa",9243,9243,9238,9239
0500000US19135,19135,"Monroe County, Iowa",7970,7970,7984,8056
0500000US19137,19137,"Montgomery County, Iowa",10740,10740,10714,10640
0500000US19139,19139,"Muscatine County, Iowa",42745,42745,42732,42815
0500000US19141,19141,"O'Brien County, Iowa",14398,14398,14386,14210
0500000US19143,19143,"Osceola County, Iowa",6462,6462,6448,6357
0500000US19145,19145,"Page County, Iowa",15932,15932,15933,15987
0500000US19147,19147,"Palo Alto County, Iowa",9421,9421,9397,9419
0500000US19149,19149,"Plymouth County, Iowa",24986,24986,24993,24896
0500000US19151,19151,"Pocahontas County, Iowa",7310,7310,7283,7180
0500000US19153,19153,"Polk County, Iowa",430640,430640,432256,437399
0500000US19155,19155,"Pottawattamie County, Iowa",93158,93158,93385,93518
0500000US19157,19157,"Poweshiek County, Iowa",18914,18914,18899,18804
0500000US19159,19159,"Ringgold County, Iowa",5131,5131,5137,5119
0500000US19161,19161,"Sac County, Iowa",10350,10350,10349,10241
0500000US19163,19163,"Scott County, Iowa",165224,165224,165759,167095
0500000US19165,19165,"Shelby County, Iowa",12167,12167,12173,12039
0500000US19167,19167,"Sioux County, Iowa",33704,33704,33726,33900
0500000US19169,19169,"Story County, Iowa",89542,89542,89567,89663
0500000US19171,19171,"Tama County, Iowa",17767,17767,17743,17695
0500000US19173,19173,"Taylor County, Iowa",6317,6317,6313,6305
0500000US19175,19175,"Union County, Iowa",12534,12534,12517,12545
0500000US19177,19177,"Van Buren County, Iowa",7570,7570,7559,7510
0500000US19179,19179,"Wapello County, Iowa",35625,35625,35625,35421
0500000US19181,19181,"Warren County, Iowa",46225,46225,46317,46732
0500000US19183,19183,"Washington County, Iowa",21704,21704,21712,21855
0500000US19185,19185,"Wayne County, Iowa",6403,6403,6408,6309
0500000US19187,19187,"Webster County, Iowa",38013,38013,37884,37660
0500000US19189,19189,"Winnebago County, Iowa",10866,10866,10840,10789
0500000US19191,19191,"Winneshiek County, Iowa",21056,21056,21057,21024
0500000US19193,19193,"Woodbury County, Iowa",102172,102172,102336,102509
0500000US19195,19195,"Worth County, Iowa",7598,7598,7585,7544
0500000US19197,19197,"Wright County, Iowa",13229,13229,13194,13068
0500000US20001,20001,"Allen County, Kansas",13371,13371,13350,13331
0500000US20003,20003,"Anderson County, Kansas",8102,8102,8098,8070
0500000US20005,20005,"Atchison County, Kansas",16924,16924,16892,16793
0500000US20007,20007,"Barber County, Kansas",4861,4861,4845,4888
0500000US20009,20009,"Barton County, Kansas",27674,27674,27689,27841
0500000US20011,20011,"Bourbon County, Kansas",15173,15173,15168,14985
0500000US20013,20013,"Brown County, Kansas",9984,9984,9992,10010
0500000US20015,20015,"Butler County, Kansas",65880,65880,65948,65817
0500000US20017,20017,"Chase County, Kansas",2790,2790,2792,2817
0500000US20019,20019,"Chautauqua County, Kansas",3669,3669,3657,3584
0500000US20021,20021,"Cherokee County, Kansas",21603,21603,21571,21385
0500000US20023,20023,"Cheyenne County, Kansas",2726,2726,2724,2718
0500000US20025,20025,"Clark County, Kansas",2215,2215,2203,2143
0500000US20027,20027,"Clay County, Kansas",8535,8535,8557,8573
0500000US20029,20029,"Cloud County, Kansas",9533,9533,9527,9365
0500000US20031,20031,"Coffey County, Kansas",8601,8601,8608,8533
0500000US20033,20033,"Comanche County, Kansas",1891,1891,1891,1884
0500000US20035,20035,"Cowley County, Kansas",36311,36311,36286,36272
0500000US20037,20037,"Crawford County, Kansas",39134,39134,39152,39220
0500000US20039,20039,"Decatur County, Kansas",2961,2961,2947,2915
0500000US20041,20041,"Dickinson County, Kansas",19754,19754,19778,19739
0500000US20043,20043,"Doniphan County, Kansas",7945,7945,7954,7945
0500000US20045,20045,"Douglas County, Kansas",110826,110826,111223,112211
0500000US20047,20047,"Edwards County, Kansas",3037,3037,3050,3020
0500000US20049,20049,"Elk County, Kansas",2882,2882,2878,2811
0500000US20051,20051,"Ellis County, Kansas",28452,28452,28450,28742
0500000US20053,20053,"Ellsworth County, Kansas",6497,6497,6515,6483
0500000US20055,20055,"Finney County, Kansas",36776,36776,36977,37083
0500000US20057,20057,"Ford County, Kansas",33848,33848,34078,34568
0500000US20059,20059,"Franklin County, Kansas",25992,25992,26024,25931
0500000US20061,20061,"Geary County, Kansas",34362,34362,35319,35323
0500000US20063,20063,"Gove County, Kansas",2695,2695,2688,2697
0500000US20065,20065,"Graham County, Kansas",2597,2597,2607,2641
0500000US20067,20067,"Grant County, Kansas",7829,7829,7852,7964
0500000US20069,20069,"Gray County, Kansas",6006,6006,6028,6113
0500000US20071,20071,"Greeley County, Kansas",1247,1247,1257,1258
0500000US20073,20073,"Greenwood County, Kansas",6689,6689,6680,6644
0500000US20075,20075,"Hamilton County, Kansas",2690,2690,2704,2666
0500000US20077,20077,"Harper County, Kansas",6034,6034,6033,5993
0500000US20079,20079,"Harvey County, Kansas",34684,34684,34751,34846
0500000US20081,20081,"Haskell County, Kansas",4256,4256,4277,4285
0500000US20083,20083,"Hodgeman County, Kansas",1916,1916,1915,1966
0500000US20085,20085,"Jackson County, Kansas",13462,13462,13485,13433
0500000US20087,20087,"Jefferson County, Kansas",19126,19126,19130,18941
0500000US20089,20089,"Jewell County, Kansas",3077,3077,3075,3096
0500000US20091,20091,"Johnson County, Kansas",544179,544179,545741,552991
0500000US20093,20093,"Kearny County, Kansas",3977,3977,3991,3987
0500000US20095,20095,"Kingman County, Kansas",7858,7858,7845,7853
0500000US20097,20097,"Kiowa County, Kansas",2553,2553,2565,2549
0500000US20099,20099,"Labette County, Kansas",21607,21607,21566,21511
0500000US20101,20101,"Lane County, Kansas",1750,1750,1742,1749
0500000US20103,20103,"Leavenworth County, Kansas",76227,76227,76511,77176
0500000US20105,20105,"Lincoln County, Kansas",3241,3241,3234,3215
0500000US20107,20107,"Linn County, Kansas",9656,9656,9640,9612
0500000US20109,20109,"Logan County, Kansas",2756,2756,2772,2783
0500000US20111,20111,"Lyon County, Kansas",33690,33690,33654,33764
0500000US20113,20113,"McPherson County, Kansas",29180,29180,29143,29241
0500000US20115,20115,"Marion County, Kansas",12660,12660,12658,12538
0500000US20117,20117,"Marshall County, Kansas",10117,10117,10105,10005
0500000US20119,20119,"Meade County, Kansas",4575,4575,4595,4531
0500000US20121,20121,"Miami County, Kansas",32787,32787,32842,32715
0500000US20123,20123,"Mitchell County, Kansas",6373,6373,6352,6295
0500000US20125,20125,"Montgomery County, Kansas",35471,35471,35373,34911
0500000US20127,20127,"Morris County, Kansas",5923,5923,5911,5888
0500000US20129,20129,"Morton County, Kansas",3233,3233,3231,3198
0500000US20131,20131,"Nemaha County, Kansas",10178,10178,10170,10113
0500000US20133,20133,"Neosho County, Kansas",16512,16512,16497,16449
0500000US20135,20135,"Ness County, Kansas",3107,3107,3110,3120
0500000US20137,20137,"Norton County, Kansas",5671,5671,5665,5635
0500000US20139,20139,"Osage County, Kansas",16295,16295,16290,16306
0500000US20141,20141,"Osborne County, Kansas",3858,3858,3847,3847
0500000US20143,20143,"Ottawa County, Kansas",6091,6091,6097,6119
0500000US20145,20145,"Pawnee County, Kansas",6973,6973,6983,7011
0500000US20147,20147,"Phillips County, Kansas",5642,5642,5636,5555
0500000US20149,20149,"Pottawatomie County, Kansas",21604,21604,21712,21920
0500000US20151,20151,"Pratt County, Kansas",9656,9656,9648,9676
0500000US20153,20153,"Rawlins County, Kansas",2519,2519,2506,2512
0500000US20155,20155,"Reno County, Kansas",64511,64511,64576,64607
0500000US20157,20157,"Republic County, Kansas",4980,4980,4954,4907
0500000US20159,20159,"Rice County, Kansas",10083,10083,10107,10076
0500000US20161,20161,"Riley County, Kansas",71115,71115,71482,72997
0500000US20163,20163,"Rooks County, Kansas",5181,5181,5176,5182
0500000US20165,20165,"Rush County, Kansas",3307,3307,3323,3238
0500000US20167,20167,"Russell County, Kansas",6970,6970,6983,6956
0500000US20169,20169,"Saline County, Kansas",55606,55606,55746,55844
0500000US20171,20171,"Scott County, Kansas",4936,4936,4952,4910
0500000US20173,20173,"Sedgwick County, Kansas",498365,498365,499301,501076
0500000US20175,20175,"Seward County, Kansas",22952,22952,23023,23328
0500000US20177,20177,"Shawnee County, Kansas",177934,177934,178276,178941
0500000US20179,20179,"Sheridan County, Kansas",2556,2556,2551,2552
0500000US20181,20181,"Sherman County, Kansas",6010,6010,6014,6054
0500000US20183,20183,"Smith County, Kansas",3853,3853,3864,3834
0500000US20185,20185,"Stafford County, Kansas",4437,4437,4423,4371
0500000US20187,20187,"Stanton County, Kansas",2235,2235,2252,2250
0500000US20189,20189,"Stevens County, Kansas",5724,5724,5748,5613
0500000US20191,20191,"Sumner County, Kansas",24132,24132,24099,23787
0500000US20193,20193,"Thomas County, Kansas",7900,7900,7949,7977
0500000US20195,20195,"Trego County, Kansas",3001,3001,2995,2930
0500000US20197,20197,"Wabaunsee County, Kansas",7053,7053,7046,7026
0500000US20199,20199,"Wallace County, Kansas",1485,1485,1486,1527
0500000US20201,20201,"Washington County, Kansas",5799,5799,5798,5845
0500000US20203,20203,"Wichita County, Kansas",2234,2234,2242,2276
0500000US20205,20205,"Wilson County, Kansas",9409,9409,9402,9300
0500000US20207,20207,"Woodson County, Kansas",3309,3309,3307,3292
0500000US20209,20209,"Wyandotte County, Kansas",157505,157505,157811,158224
0500000US21001,21001,"Adair County, Kentucky",18656,18656,18615,18686
0500000US21003,21003,"Allen County, Kentucky",19956,19956,20000,20140
0500000US21005,21005,"Anderson County, Kentucky",21421,21421,21479,21644
0500000US21007,21007,"Ballard County, Kentucky",8249,8249,8263,8253
0500000US21009,21009,"Barren County, Kentucky",42173,42173,42135,42269
0500000US21011,21011,"Bath County, Kentucky",11591,11591,11624,11742
0500000US21013,21013,"Bell County, Kentucky",28691,28691,28700,28725
0500000US21015,21015,"Boone County, Kentucky",118811,118811,119314,121737
0500000US21017,21017,"Bourbon County, Kentucky",19985,19985,19972,19998
0500000US21019,21019,"Boyd County, Kentucky",49542,49538,49613,49466
0500000US21021,21021,"Boyle County, Kentucky",28432,28451,28480,28550
0500000US21023,21023,"Bracken County, Kentucky",8488,8488,8506,8513
0500000US21025,21025,"Breathitt County, Kentucky",13878,13878,13885,13842
0500000US21027,21027,"Breckinridge County, Kentucky",20059,20051,20075,20256
0500000US21029,21029,"Bullitt County, Kentucky",74319,74319,74479,75109
0500000US21031,21031,"Butler County, Kentucky",12690,12690,12730,12827
0500000US21033,21033,"Caldwell County, Kentucky",12984,12984,12974,12973
0500000US21035,21035,"Calloway County, Kentucky",37191,37191,37292,37544
0500000US21037,21037,"Campbell County, Kentucky",90336,90336,90534,90940
0500000US21039,21039,"Carlisle County, Kentucky",5104,5104,5105,5048
0500000US21041,21041,"Carroll County, Kentucky",10811,10811,10801,11013
0500000US21043,21043,"Carter County, Kentucky",27720,27718,27706,27586
0500000US21045,21045,"Casey County, Kentucky",15955,15955,15960,15909
0500000US21047,21047,"Christian County, Kentucky",73955,73950,74119,73591
0500000US21049,21049,"Clark County, Kentucky",35613,35613,35623,35537
0500000US21051,21051,"Clay County, Kentucky",21730,21730,21713,21720
0500000US21053,21053,"Clinton County, Kentucky",10272,10272,10275,10201
0500000US21055,21055,"Crittenden County, Kentucky",9315,9315,9333,9336
0500000US21057,21057,"Cumberland County, Kentucky",6856,6856,6857,6832
0500000US21059,21059,"Daviess County, Kentucky",96656,96659,96756,97234
0500000US21061,21061,"Edmonson County, Kentucky",12161,12161,12157,12090
0500000US21063,21063,"Elliott County, Kentucky",7852,7852,7848,7707
0500000US21065,21065,"Estill County, Kentucky",14672,14672,14686,14666
0500000US21067,21067,"Fayette County, Kentucky",295803,295803,296792,301569
0500000US21069,21069,"Fleming County, Kentucky",14348,14355,14394,14512
0500000US21071,21071,"Floyd County, Kentucky",39451,39451,39430,39207
0500000US21073,21073,"Franklin County, Kentucky",49285,49285,49283,49393
0500000US21075,21075,"Fulton County, Kentucky",6813,6813,6825,6755
0500000US21077,21077,"Gallatin County, Kentucky",8589,8589,8613,8612
0500000US21079,21079,"Garrard County, Kentucky",16912,16912,16932,16885
0500000US21081,21081,"Grant County, Kentucky",24662,24662,24689,24816
0500000US21083,21083,"Graves County, Kentucky",37121,37121,37195,37519
0500000US21085,21085,"Grayson County, Kentucky",25746,25746,25808,25957
0500000US21087,21087,"Green County, Kentucky",11258,11258,11247,11220
0500000US21089,21089,"Greenup County, Kentucky",36910,36914,36907,36865
0500000US21091,21091,"Hancock County, Kentucky",8565,8565,8563,8572
0500000US21093,21093,"Hardin County, Kentucky",105543,105549,106999,107456
0500000US21095,21095,"Harlan County, Kentucky",29278,29278,29240,29060
0500000US21097,21097,"Harrison County, Kentucky",18846,18849,18842,18777
0500000US21099,21099,"Hart County, Kentucky",18199,18199,18214,18235
0500000US21101,21101,"Henderson County, Kentucky",46250,46250,46292,46406
0500000US21103,21103,"Henry County, Kentucky",15416,15416,15412,15443
0500000US21105,21105,"Hickman County, Kentucky",4902,4902,4882,4784
0500000US21107,21107,"Hopkins County, Kentucky",46920,46920,46892,46909
0500000US21109,21109,"Jackson County, Kentucky",13494,13494,13522,13443
0500000US21111,21111,"Jefferson County, Kentucky",741096,741096,742176,746906
0500000US21113,21113,"Jessamine County, Kentucky",48586,48586,48729,49046
0500000US21115,21115,"Johnson County, Kentucky",23356,23358,23411,23396
0500000US21117,21117,"Kenton County, Kentucky",159720,159721,159897,160406
0500000US21119,21119,"Knott County, Kentucky",16346,16346,16325,16289
0500000US21121,21121,"Knox County, Kentucky",31883,31883,31877,31888
0500000US21123,21123,"Larue County, Kentucky",14193,14193,14215,14315
0500000US21125,21125,"Laurel County, Kentucky",58849,58849,59000,59355
0500000US21127,21127,"Lawrence County, Kentucky",15860,15858,15890,16035
0500000US21129,21129,"Lee County, Kentucky",7887,7887,7876,7817
0500000US21131,21131,"Leslie County, Kentucky",11310,11310,11297,11233
0500000US21133,21133,"Letcher County, Kentucky",24519,24519,24574,24446
0500000US21135,21135,"Lewis County, Kentucky",13870,13872,13871,13878
0500000US21137,21137,"Lincoln County, Kentucky",24742,24723,24742,24731
0500000US21139,21139,"Livingston County, Kentucky",9519,9519,9542,9531
0500000US21141,21141,"Logan County, Kentucky",26835,26835,26826,26792
0500000US21143,21143,"Lyon County, Kentucky",8314,8314,8317,8317
0500000US21145,21145,"McCracken County, Kentucky",65565,65565,65527,65864
0500000US21147,21147,"McCreary County, Kentucky",18306,18306,18315,18285
0500000US21149,21149,"McLean County, Kentucky",9531,9531,9538,9527
0500000US21151,21151,"Madison County, Kentucky",82916,82916,83146,84188
0500000US21153,21153,"Magoffin County, Kentucky",13333,13333,13331,13216
0500000US21155,21155,"Marion County, Kentucky",19820,19820,19819,19982
0500000US21157,21157,"Marshall County, Kentucky",31448,31448,31464,31308
0500000US21159,21159,"Martin County, Kentucky",12929,12929,12897,12751
0500000US21161,21161,"Mason County, Kentucky",17490,17490,17509,17653
0500000US21163,21163,"Meade County, Kentucky",28602,28601,28683,29562
0500000US21165,21165,"Menifee County, Kentucky",6306,6306,6314,6317
0500000US21167,21167,"Mercer County, Kentucky",21331,21331,21351,21282
0500000US21169,21169,"Metcalfe County, Kentucky",10099,10099,10126,10073
0500000US21171,21171,"Monroe County, Kentucky",10963,10963,10976,10937
0500000US21173,21173,"Montgomery County, Kentucky",26499,26499,26531,26743
0500000US21175,21175,"Morgan County, Kentucky",13923,13923,13941,13943
0500000US21177,21177,"Muhlenberg County, Kentucky",31499,31499,31476,31272
0500000US21179,21179,"Nelson County, Kentucky",43437,43437,43576,43974
0500000US21181,21181,"Nicholas County, Kentucky",7135,7128,7127,7071
0500000US21183,21183,"Ohio County, Kentucky",23842,23842,23852,24103
