Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispan_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispan_Males_All,Age1524_HispanM,Age1524_HispanF,Hispan_Females_All,Pct_WYM,Pct_WYF
1,99020,"Anchorage Municipality, Alaska",20,2,2000,260283.0,188009.0,15199.0,14799.0,13181.0,96807.0,12063.0,91202.0,1374.0,7845.0,1174.0,7354.0,7438.0,1432.0,1304.0,7361.0,0.1361575092710238,0.13226683625359092
1,99050,"Bethel Census Area, Alaska",50,2,2000,16006.0,2006.0,61.0,140.0,72.0,1150.0,91.0,856.0,5.0,47.0,1.0,14.0,80.0,7.0,7.0,60.0,0.06260869565217392,0.10630841121495327
1,99060,"Bristol Bay Borough, Alaska",60,2,2000,1258.0,661.0,7.0,7.0,25.0,373.0,38.0,288.0,0.0,4.0,1.0,3.0,3.0,0.0,1.0,4.0,0.06702412868632708,0.13194444444444445
1,99068,"Denali Borough, Alaska",68,2,2000,1893.0,1623.0,27.0,47.0,106.0,949.0,78.0,674.0,3.0,22.0,3.0,5.0,30.0,4.0,4.0,17.0,0.11169652265542676,0.11572700296735905
1,99070,"Dillingham Census Area, Alaska",70,2,2000,4922.0,1065.0,18.0,111.0,42.0,577.0,31.0,488.0,3.0,13.0,1.0,5.0,67.0,8.0,7.0,44.0,0.07279029462738301,0.06352459016393443
1,99090,"Fairbanks North Star Borough, Alaska",90,2,2000,82840.0,64439.0,4843.0,3440.0,5790.0,34350.0,4664.0,30089.0,535.0,2527.0,439.0,2316.0,1730.0,419.0,331.0,1710.0,0.1685589519650655,0.15500681312107414
1,99100,"Haines Borough, Alaska",100,2,2000,2392.0,1974.0,3.0,33.0,106.0,1020.0,87.0,954.0,0.0,0.0,0.0,3.0,7.0,2.0,4.0,26.0,0.10392156862745099,0.09119496855345911
1,99110,"Juneau City and Borough, Alaska",110,2,2000,30711.0,22969.0,248.0,1040.0,1383.0,11659.0,1390.0,11310.0,29.0,152.0,9.0,96.0,530.0,92.0,83.0,510.0,0.11862080795951625,0.1229000884173298
1,99122,"Kenai Peninsula Borough, Alaska",122,2,2000,49691.0,42841.0,229.0,1087.0,2825.0,22277.0,2406.0,20564.0,21.0,162.0,19.0,67.0,526.0,81.0,75.0,561.0,0.12681240741572025,0.11700058354405758
1,99130,"Ketchikan Gateway Borough, Alaska",130,2,2000,14070.0,10460.0,70.0,372.0,593.0,5419.0,578.0,5041.0,2.0,43.0,5.0,27.0,173.0,25.0,29.0,199.0,0.10942978409300609,0.11465978972426107
1,99150,"Kodiak Island Borough, Alaska",150,2,2000,13913.0,8304.0,134.0,848.0,546.0,4433.0,478.0,3871.0,14.0,87.0,3.0,47.0,466.0,68.0,52.0,382.0,0.12316715542521994,0.12348230431413072
1,99164,"Lake and Peninsula Borough, Alaska",164,2,2000,1823.0,342.0,1.0,21.0,13.0,186.0,14.0,156.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,9.0,0.06989247311827956,0.08974358974358974
1,99170,"Matanuska-Susitna Borough, Alaska",170,2,2000,59322.0,51938.0,411.0,1485.0,3699.0,27168.0,3195.0,24770.0,43.0,253.0,19.0,158.0,726.0,143.0,136.0,759.0,0.13615282685512367,0.12898667743237788
1,99180,"Nome Census Area, Alaska",180,2,2000,9196.0,1777.0,35.0,92.0,76.0,1014.0,69.0,763.0,5.0,22.0,2.0,13.0,55.0,4.0,3.0,37.0,0.07495069033530571,0.09043250327653997
1,99185,"North Slope Borough, Alaska",185,2,2000,7385.0,1262.0,53.0,175.0,54.0,724.0,53.0,538.0,1.0,39.0,3.0,14.0,94.0,9.0,8.0,81.0,0.07458563535911603,0.09851301115241635
1,99188,"Northwest Arctic Borough, Alaska",188,2,2000,7208.0,888.0,15.0,57.0,30.0,528.0,30.0,360.0,1.0,11.0,0.0,4.0,33.0,4.0,4.0,24.0,0.056818181818181816,0.08333333333333333
1,99201,"Prince of Wales-Outer Ketchikan Census Area, Alaska",201,2,2000,6146.0,3265.0,9.0,107.0,217.0,1863.0,166.0,1402.0,1.0,6.0,0.0,3.0,53.0,2.0,6.0,54.0,0.11647879763821793,0.11840228245363767
1,99220,"Sitka City and Borough, Alaska",220,2,2000,8835.0,6052.0,28.0,290.0,463.0,3168.0,351.0,2884.0,2.0,13.0,2.0,15.0,149.0,27.0,28.0,141.0,0.1461489898989899,0.12170596393897365
1,99232,"Skagway-Hoonah-Angoon Census Area, Alaska",232,2,2000,3436.0,1998.0,5.0,97.0,94.0,1105.0,81.0,893.0,1.0,5.0,0.0,0.0,46.0,10.0,12.0,51.0,0.08506787330316742,0.09070548712206047
1,99240,"Southeast Fairbanks Census Area, Alaska",240,2,2000,6174.0,4877.0,122.0,167.0,357.0,2563.0,273.0,2314.0,11.0,59.0,11.0,63.0,85.0,24.0,16.0,82.0,0.1392898946547015,0.11797752808988764
1,99261,"Valdez-Cordova Census Area, Alaska",261,2,2000,10195.0,7738.0,33.0,286.0,522.0,4190.0,422.0,3548.0,4.0,19.0,1.0,14.0,145.0,21.0,18.0,141.0,0.12458233890214797,0.1189402480270575
1,99270,"Wade Hampton Census Area, Alaska",270,2,2000,7028.0,333.0,4.0,23.0,11.0,191.0,13.0,142.0,0.0,3.0,0.0,1.0,11.0,0.0,1.0,12.0,0.05759162303664921,0.09154929577464789
1,99280,"Wrangell-Petersburg Census Area, Alaska",280,2,2000,6684.0,4882.0,15.0,132.0,267.0,2578.0,219.0,2304.0,1.0,11.0,0.0,4.0,66.0,12.0,13.0,66.0,0.10356865787432118,0.09505208333333333
1,99282,"Yakutat City and Borough, Alaska",282,2,2000,808.0,407.0,1.0,6.0,14.0,267.0,5.0,140.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.052434456928838954,0.03571428571428571
1,99290,"Yukon-Koyukuk Census Area, Alaska",290,2,2000,6551.0,1590.0,6.0,78.0,81.0,892.0,68.0,698.0,0.0,5.0,0.0,1.0,43.0,6.0,3.0,35.0,0.09080717488789238,0.09742120343839542
1,99001,"Apache County, Arizona",1,4,2000,69423.0,13536.0,173.0,3119.0,882.0,6791.0,786.0,6745.0,14.0,113.0,8.0,60.0,1665.0,315.0,214.0,1454.0,0.1298777794139302,0.11653076352853967
1,99003,"Cochise County, Arizona",3,4,2000,117755.0,90269.0,5321.0,36134.0,6075.0,45369.0,5175.0,44900.0,651.0,3025.0,419.0,2296.0,17855.0,3247.0,3017.0,18279.0,0.1339020035707201,0.11525612472160357
1,99005,"Coconino County, Arizona",5,4,2000,116320.0,73381.0,1215.0,12727.0,7264.0,36925.0,7361.0,36456.0,88.0,628.0,101.0,587.0,6567.0,1398.0,1208.0,6160.0,0.19672308733920107,0.20191463682247093
1,99007,"Gila County, Arizona",7,4,2000,51335.0,39951.0,197.0,8546.0,1942.0,19594.0,1789.0,20357.0,19.0,119.0,6.0,78.0,4267.0,655.0,639.0,4279.0,0.0991119730529754,0.08788131846539274
1,99009,"Graham County, Arizona",9,4,2000,33489.0,22473.0,625.0,9054.0,1817.0,11583.0,1780.0,10890.0,99.0,518.0,16.0,107.0,5043.0,929.0,712.0,4011.0,0.1568678235344902,0.16345270890725436
1,99011,"Greenlee County, Arizona",11,4,2000,8547.0,6339.0,44.0,3681.0,430.0,3324.0,376.0,3015.0,2.0,22.0,3.0,22.0,1899.0,274.0,256.0,1782.0,0.12936221419975932,0.12470978441127695
1,99012,"La Paz County, Arizona",12,4,2000,19715.0,14619.0,155.0,4420.0,642.0,7500.0,536.0,7119.0,12.0,90.0,7.0,65.0,2363.0,416.0,365.0,2057.0,0.0856,0.07529147352156201
1,99013,"Maricopa County, Arizona",13,4,2000,3072149.0,2376359.0,114551.0,763341.0,158330.0,1177465.0,146448.0,1198894.0,9700.0,58860.0,8739.0,55691.0,401312.0,84833.0,69209.0,362029.0,0.13446684190188243,0.12215258396488764
1,99015,"Mohave County, Arizona",15,4,2000,155032.0,139616.0,833.0,17182.0,6943.0,69367.0,6628.0,70249.0,52.0,474.0,35.0,359.0,8822.0,1424.0,1324.0,8360.0,0.1000908212838958,0.09435009751028485
1,99017,"Navajo County, Arizona",17,4,2000,97470.0,44752.0,857.0,8011.0,2935.0,22609.0,2560.0,22143.0,109.0,573.0,27.0,284.0,4218.0,775.0,571.0,3793.0,0.1298155601751515,0.11561215734092038
1,99019,"Pima County, Arizona",19,4,2000,843746.0,633387.0,25594.0,247578.0,42973.0,308439.0,41830.0,324948.0,2266.0,13474.0,2100.0,12120.0,121949.0,22966.0,22874.0,125629.0,0.13932414513080382,0.12872828883390575
1,99021,"Pinal County, Arizona",21,4,2000,179727.0,126559.0,4958.0,53671.0,7287.0,65671.0,6064.0,60888.0,518.0,3141.0,289.0,1817.0,30413.0,5831.0,3987.0,23258.0,0.11096222076715749,0.09959269478386545
1,99023,"Santa Cruz County, Arizona",23,4,2000,38381.0,29168.0,145.0,31005.0,1880.0,14030.0,1875.0,15138.0,8.0,78.0,6.0,67.0,14576.0,2330.0,2429.0,16429.0,0.13399857448325017,0.12386048355132778
1,99025,"Yavapai County, Arizona",25,4,2000,167517.0,153933.0,655.0,16376.0,8520.0,75031.0,7484.0,78902.0,61.0,385.0,47.0,270.0,8665.0,1664.0,1377.0,7711.0,0.11355306473324359,0.09485184152492966
1,99027,"Yuma County, Arizona",27,4,2000,160026.0,109269.0,3550.0,80772.0,7689.0,55409.0,5891.0,53860.0,555.0,2191.0,208.0,1359.0,40153.0,7539.0,7132.0,40619.0,0.1387680701691061,0.10937616041589306
1,99001,"Arkansas County, Arkansas",1,5,2000,20749.0,15602.0,4848.0,157.0,851.0,7481.0,883.0,8121.0,376.0,2239.0,439.0,2609.0,106.0,33.0,10.0,51.0,0.11375484560887582,0.10873045191478882
1,99003,"Ashley County, Arkansas",3,5,2000,24209.0,16892.0,6561.0,776.0,997.0,8270.0,1006.0,8622.0,497.0,3007.0,524.0,3554.0,428.0,103.0,65.0,348.0,0.12055622732769045,0.11667826490373463
1,99005,"Baxter County, Arkansas",5,5,2000,38386.0,37547.0,43.0,385.0,1799.0,18033.0,1720.0,19514.0,4.0,18.0,3.0,25.0,189.0,37.0,22.0,196.0,0.09976154827261133,0.08814184687916368
1,99007,"Benton County, Arkansas",7,5,2000,153406.0,139399.0,629.0,13469.0,8706.0,68442.0,8391.0,70957.0,61.0,362.0,37.0,267.0,7298.0,1585.0,1200.0,6171.0,0.12720259489786973,0.11825471764589822
1,99009,"Boone County, Arkansas",9,5,2000,33948.0,33132.0,39.0,360.0,2060.0,15982.0,2080.0,17150.0,4.0,21.0,4.0,18.0,179.0,25.0,32.0,181.0,0.12889500688274308,0.12128279883381925
1,99011,"Bradley County, Arkansas",11,5,2000,12600.0,7983.0,3607.0,1040.0,501.0,3790.0,474.0,4193.0,284.0,1714.0,255.0,1893.0,740.0,197.0,66.0,300.0,0.13218997361477572,0.11304555211066063
1,99013,"Calhoun County, Arkansas",13,5,2000,5744.0,4280.0,1343.0,86.0,246.0,2113.0,239.0,2167.0,88.0,598.0,93.0,745.0,42.0,9.0,6.0,44.0,0.11642214860388074,0.11029072450392248
1,99015,"Carroll County, Arkansas",15,5,2000,25357.0,23741.0,27.0,2471.0,1440.0,11666.0,1380.0,12075.0,2.0,18.0,4.0,9.0,1420.0,336.0,221.0,1051.0,0.12343562489285102,0.11428571428571428
1,99017,"Chicot County, Arkansas",17,5,2000,14117.0,6104.0,7617.0,407.0,344.0,3072.0,315.0,3032.0,635.0,3568.0,598.0,4049.0,244.0,60.0,37.0,163.0,0.11197916666666667,0.10389182058047493
1,99019,"Clark County, Arkansas",19,5,2000,23546.0,17491.0,5186.0,566.0,2105.0,8528.0,2169.0,8963.0,508.0,2339.0,562.0,2847.0,320.0,110.0,66.0,246.0,0.24683395872420263,0.24199486778980253
1,99021,"Clay County, Arkansas",21,5,2000,17609.0,17271.0,33.0,140.0,1057.0,8348.0,939.0,8923.0,4.0,14.0,4.0,19.0,67.0,7.0,15.0,73.0,0.12661715380929564,0.10523366580746386
1,99023,"Cleburne County, Arkansas",23,5,2000,24046.0,23613.0,29.0,282.0,1235.0,11451.0,1225.0,12162.0,5.0,15.0,2.0,14.0,150.0,42.0,26.0,132.0,0.10785084272115972,0.1007235652030916
1,99025,"Cleveland County, Arkansas",25,5,2000,8571.0,7267.0,1133.0,139.0,416.0,3588.0,449.0,3679.0,85.0,506.0,108.0,627.0,86.0,20.0,8.0,53.0,0.11594202898550725,0.1220440337048111
1,99027,"Columbia County, Arkansas",27,5,2000,25603.0,15894.0,9232.0,269.0,1346.0,7674.0,1237.0,8220.0,842.0,4244.0,841.0,4988.0,161.0,48.0,17.0,108.0,0.17539744592129267,0.15048661800486618
1,99029,"Conway County, Arkansas",29,5,2000,20336.0,17137.0,2654.0,359.0,1097.0,8349.0,1080.0,8788.0,190.0,1240.0,198.0,1414.0,199.0,40.0,31.0,160.0,0.13139298119535273,0.12289485662266728
1,99031,"Craighead County, Arkansas",31,5,2000,82148.0,73332.0,6395.0,1739.0,6134.0,35577.0,6284.0,37755.0,805.0,2929.0,1005.0,3466.0,982.0,269.0,164.0,757.0,0.1724147623464598,0.16644153092305655
1,99033,"Crawford County, Arkansas",33,5,2000,53247.0,49087.0,465.0,1743.0,3218.0,24214.0,3100.0,24873.0,51.0,248.0,38.0,217.0,911.0,157.0,108.0,832.0,0.13289832328405055,0.12463313633256945
1,99035,"Crittenden County, Arkansas",35,5,2000,50866.0,25896.0,23934.0,720.0,1575.0,12703.0,1588.0,13193.0,1920.0,11010.0,2122.0,12924.0,393.0,83.0,72.0,327.0,0.12398645989136424,0.1203668612142803
1,99037,"Cross County, Arkansas",37,5,2000,19526.0,14606.0,4628.0,181.0,963.0,7193.0,862.0,7413.0,393.0,2135.0,403.0,2493.0,93.0,17.0,7.0,88.0,0.13388016126789934,0.11628220693376501
1,99039,"Dallas County, Arkansas",39,5,2000,9210.0,5246.0,3774.0,177.0,338.0,2558.0,288.0,2688.0,297.0,1810.0,275.0,1964.0,104.0,35.0,12.0,73.0,0.13213448006254885,0.10714285714285714
1,99041,"Desha County, Arkansas",41,5,2000,15341.0,7747.0,7107.0,485.0,462.0,3736.0,467.0,4011.0,575.0,3171.0,655.0,3936.0,262.0,60.0,51.0,223.0,0.12366167023554604,0.11642981800049863
1,99043,"Drew County, Arkansas",43,5,2000,18723.0,13162.0,5085.0,329.0,1122.0,6404.0,1075.0,6758.0,503.0,2412.0,487.0,2673.0,176.0,35.0,27.0,153.0,0.17520299812617116,0.15907073098549868
1,99045,"Faulkner County, Arkansas",45,5,2000,86014.0,75973.0,7298.0,1509.0,6885.0,37240.0,7427.0,38733.0,799.0,3342.0,1060.0,3956.0,837.0,198.0,144.0,672.0,0.18488184747583244,0.19174863811220405
1,99047,"Franklin County, Arkansas",47,5,2000,17771.0,17091.0,110.0,310.0,1161.0,8407.0,1118.0,8684.0,61.0,85.0,12.0,25.0,171.0,50.0,24.0,139.0,0.13809920304508147,0.12874251497005987
1,99049,"Fulton County, Arkansas",49,5,2000,11642.0,11371.0,23.0,62.0,654.0,5580.0,584.0,5791.0,2.0,11.0,2.0,12.0,29.0,8.0,4.0,33.0,0.11720430107526882,0.1008461405629425
1,99051,"Garland County, Arkansas",51,5,2000,88068.0,78250.0,6873.0,2254.0,4158.0,37889.0,3974.0,40361.0,633.0,3342.0,569.0,3531.0,1321.0,285.0,199.0,933.0,0.109741613660957,0.09846138599142737
1,99053,"Grant County, Arkansas",53,5,2000,16464.0,15731.0,406.0,189.0,1027.0,7818.0,933.0,7913.0,34.0,198.0,20.0,208.0,92.0,19.0,15.0,97.0,0.13136352008186236,0.11790724124857829
1,99055,"Greene County, Arkansas",55,5,2000,37331.0,36379.0,48.0,434.0,2447.0,17727.0,2381.0,18652.0,3.0,24.0,4.0,24.0,222.0,50.0,36.0,212.0,0.13803802109776048,0.12765387089856314
1,99057,"Hempstead County, Arkansas",57,5,2000,23587.0,14925.0,7160.0,1946.0,994.0,7295.0,941.0,7630.0,540.0,3294.0,612.0,3866.0,1109.0,283.0,180.0,837.0,0.13625771076079507,0.12332896461336829
1,99059,"Hot Spring County, Arkansas",59,5,2000,30353.0,26508.0,3115.0,384.0,1688.0,13022.0,1530.0,13486.0,235.0,1431.0,248.0,1684.0,202.0,33.0,38.0,182.0,0.12962678544002457,0.11345098620791932
1,99061,"Howard County, Arkansas",61,5,2000,14300.0,10525.0,3126.0,727.0,663.0,5140.0,628.0,5385.0,242.0,1467.0,269.0,1659.0,421.0,105.0,57.0,306.0,0.12898832684824904,0.11662024141132776
1,99063,"Independence County, Arkansas",63,5,2000,34233.0,32490.0,697.0,523.0,2327.0,15907.0,2097.0,16583.0,73.0,359.0,53.0,338.0,295.0,72.0,46.0,228.0,0.14628779782485699,0.12645480311162033
1,99065,"Izard County, Arkansas",65,5,2000,13249.0,12773.0,191.0,133.0,708.0,6398.0,647.0,6375.0,29.0,179.0,7.0,12.0,58.0,11.0,8.0,75.0,0.11065958111909972,0.10149019607843138
1,99067,"Jackson County, Arkansas",67,5,2000,18418.0,14840.0,3235.0,234.0,960.0,6992.0,851.0,7848.0,721.0,1622.0,275.0,1613.0,128.0,31.0,13.0,106.0,0.13729977116704806,0.10843527013251784
1,99069,"Jefferson County, Arkansas",69,5,2000,84278.0,40840.0,41788.0,810.0,2416.0,20484.0,2126.0,20356.0,4138.0,19945.0,4165.0,21843.0,413.0,98.0,80.0,397.0,0.11794571372778755,0.10444095107093732
1,99071,"Johnson County, Arkansas",71,5,2000,22781.0,21344.0,313.0,1527.0,1514.0,10598.0,1411.0,10746.0,27.0,160.0,25.0,153.0,869.0,224.0,165.0,658.0,0.14285714285714285,0.13130467150567654
1,99073,"Lafayette County, Arkansas",73,5,2000,8559.0,5313.0,3123.0,88.0,324.0,2609.0,269.0,2704.0,245.0,1470.0,264.0,1653.0,56.0,18.0,5.0,32.0,0.1241855116903028,0.09948224852071005
1,99075,"Lawrence County, Arkansas",75,5,2000,17774.0,17379.0,79.0,121.0,1240.0,8394.0,1141.0,8985.0,18.0,43.0,12.0,36.0,67.0,17.0,11.0,54.0,0.14772456516559448,0.1269894268224819
1,99077,"Lee County, Arkansas",77,5,2000,12580.0,5209.0,7201.0,276.0,392.0,2926.0,253.0,2283.0,684.0,3625.0,544.0,3576.0,181.0,38.0,16.0,95.0,0.1339712918660287,0.11081909767849321
1,99079,"Lincoln County, Arkansas",79,5,2000,14492.0,9402.0,4771.0,263.0,800.0,5250.0,517.0,4152.0,738.0,3078.0,265.0,1693.0,169.0,36.0,22.0,94.0,0.1523809523809524,0.12451830443159922
1,99081,"Little River County, Arkansas",81,5,2000,13628.0,10155.0,2899.0,235.0,606.0,4987.0,574.0,5168.0,231.0,1352.0,237.0,1547.0,135.0,31.0,18.0,100.0,0.12151594144776419,0.11106811145510836
1,99083,"Logan County, Arkansas",83,5,2000,22486.0,21690.0,236.0,273.0,1404.0,10755.0,1267.0,10935.0,19.0,120.0,14.0,116.0,143.0,25.0,21.0,130.0,0.1305439330543933,0.11586648376771834
1,99085,"Lonoke County, Arkansas",85,5,2000,52828.0,48089.0,3404.0,922.0,3194.0,23766.0,2978.0,24323.0,267.0,1588.0,292.0,1816.0,510.0,109.0,61.0,412.0,0.13439367163174282,0.12243555482465157
1,99087,"Madison County, Arkansas",87,5,2000,14243.0,13665.0,16.0,436.0,876.0,6796.0,780.0,6869.0,2.0,10.0,1.0,6.0,267.0,66.0,34.0,169.0,0.1288993525603296,0.11355364681904208
1,99089,"Marion County, Arkansas",89,5,2000,16140.0,15740.0,20.0,122.0,807.0,7776.0,804.0,7964.0,1.0,12.0,1.0,8.0,62.0,11.0,8.0,60.0,0.10378086419753087,0.10095429432446007
1,99091,"Miller County, Arkansas",91,5,2000,40443.0,29935.0,9297.0,641.0,2073.0,14814.0,1925.0,15121.0,754.0,4284.0,787.0,5013.0,352.0,73.0,45.0,289.0,0.13993519643580396,0.1273063950796905
1,99093,"Mississippi County, Arkansas",93,5,2000,51979.0,33499.0,16997.0,1169.0,2185.0,16318.0,2168.0,17181.0,1472.0,7823.0,1681.0,9174.0,595.0,136.0,109.0,574.0,0.13390121338399313,0.12618590303241953
1,99095,"Monroe County, Arkansas",95,5,2000,10254.0,6088.0,3978.0,132.0,347.0,2939.0,328.0,3149.0,301.0,1787.0,322.0,2191.0,78.0,21.0,9.0,54.0,0.11806736985369173,0.10416005080978089
1,99097,"Montgomery County, Arkansas",97,5,2000,9245.0,8822.0,27.0,234.0,470.0,4322.0,434.0,4500.0,3.0,15.0,3.0,12.0,112.0,26.0,20.0,122.0,0.10874595094863489,0.09644444444444444
1,99099,"Nevada County, Arkansas",99,5,2000,9955.0,6660.0,3104.0,151.0,434.0,3245.0,394.0,3415.0,238.0,1476.0,234.0,1628.0,84.0,24.0,2.0,67.0,0.1337442218798151,0.11537335285505125
1,99101,"Newton County, Arkansas",101,5,2000,8608.0,8385.0,12.0,93.0,571.0,4244.0,519.0,4141.0,1.0,7.0,1.0,5.0,40.0,8.0,10.0,53.0,0.13454288407163054,0.12533204539966192
1,99103,"Ouachita County, Arkansas",103,5,2000,28790.0,17200.0,11125.0,210.0,988.0,8269.0,951.0,8931.0,815.0,5133.0,863.0,5992.0,104.0,18.0,18.0,106.0,0.1194824041601161,0.10648303661404097
1,99105,"Perry County, Arkansas",105,5,2000,10209.0,9762.0,177.0,120.0,582.0,4848.0,563.0,4914.0,7.0,80.0,12.0,97.0,64.0,7.0,4.0,56.0,0.12004950495049505,0.11457061457061457
1,99107,"Phillips County, Arkansas",107,5,2000,26445.0,10379.0,15612.0,382.0,621.0,4957.0,598.0,5422.0,1262.0,6967.0,1452.0,8645.0,179.0,52.0,34.0,203.0,0.12527738551543272,0.11029140538546661
1,99109,"Pike County, Arkansas",109,5,2000,11303.0,10403.0,392.0,403.0,607.0,5131.0,548.0,5272.0,43.0,191.0,23.0,201.0,227.0,52.0,40.0,176.0,0.1183005262132138,0.1039453717754173
1,99111,"Poinsett County, Arkansas",111,5,2000,25614.0,23304.0,1825.0,366.0,1592.0,11330.0,1473.0,11974.0,153.0,876.0,154.0,949.0,196.0,42.0,26.0,170.0,0.14051191526919682,0.12301653582762652
1,99113,"Polk County, Arkansas",113,5,2000,20229.0,19155.0,32.0,708.0,1206.0,9423.0,1132.0,9732.0,0.0,10.0,9.0,22.0,365.0,86.0,70.0,343.0,0.1279847182425979,0.1163173037402384
1,99115,"Pope County, Arkansas",115,5,2000,54469.0,51055.0,1423.0,1123.0,4114.0,24997.0,3980.0,26058.0,194.0,737.0,116.0,686.0,580.0,130.0,112.0,543.0,0.1645797495699484,0.15273620385294343
1,99117,"Prairie County, Arkansas",117,5,2000,9539.0,8092.0,1308.0,77.0,475.0,4019.0,434.0,4073.0,106.0,605.0,103.0,703.0,41.0,7.0,5.0,36.0,0.1181886041303807,0.10655536459612079
1,99119,"Pulaski County, Arkansas",119,5,2000,361474.0,231211.0,115197.0,8816.0,13747.0,111911.0,12893.0,119300.0,9684.0,53629.0,10723.0,61568.0,4988.0,1204.0,777.0,3828.0,0.1228386843116405,0.1080720871751886
1,99121,"Randolph County, Arkansas",121,5,2000,18195.0,17648.0,177.0,149.0,1156.0,8617.0,1071.0,9031.0,36.0,102.0,17.0,75.0,81.0,21.0,10.0,68.0,0.13415341766275965,0.11859151810430739
1,99123,"St. Francis County, Arkansas",123,5,2000,29329.0,14184.0,14375.0,1431.0,892.0,7529.0,788.0,6655.0,1264.0,7013.0,1271.0,7362.0,1261.0,137.0,27.0,170.0,0.11847522911409218,0.11840721262208866
1,99125,"Saline County, Arkansas",125,5,2000,83529.0,79575.0,1838.0,1090.0,4928.0,39281.0,4658.0,40294.0,200.0,1037.0,126.0,801.0,600.0,127.0,88.0,490.0,0.1254550546065528,0.11560033751923364
1,99127,"Scott County, Arkansas",127,5,2000,10996.0,10285.0,25.0,628.0,655.0,5148.0,565.0,5137.0,4.0,12.0,5.0,13.0,391.0,98.0,44.0,237.0,0.12723387723387725,0.10998637336967101
1,99129,"Searcy County, Arkansas",129,5,2000,8261.0,8035.0,3.0,86.0,466.0,3972.0,447.0,4063.0,0.0,0.0,0.0,3.0,39.0,4.0,6.0,47.0,0.11732124874118832,0.11001722864878169
1,99131,"Sebastian County, Arkansas",131,5,2000,115071.0,94745.0,7086.0,7710.0,6018.0,45855.0,5971.0,48890.0,564.0,3415.0,615.0,3671.0,4328.0,1016.0,670.0,3382.0,0.13123977755969904,0.12213131519738188
1,99133,"Sevier County, Arkansas",133,5,2000,15757.0,12544.0,778.0,3107.0,831.0,6149.0,804.0,6395.0,59.0,375.0,40.0,403.0,1722.0,401.0,286.0,1385.0,0.13514392584160026,0.12572322126661453
1,99135,"Sharp County, Arkansas",135,5,2000,17119.0,16630.0,84.0,167.0,868.0,7972.0,844.0,8658.0,8.0,49.0,12.0,35.0,77.0,13.0,15.0,90.0,0.10888108379327646,0.09748209748209748
1,99137,"Stone County, Arkansas",137,5,2000,11499.0,11185.0,9.0,124.0,620.0,5501.0,606.0,5684.0,2.0,5.0,0.0,4.0,71.0,18.0,12.0,53.0,0.11270678058534812,0.10661505981703026
1,99139,"Union County, Arkansas",139,5,2000,45629.0,30182.0,14587.0,520.0,1819.0,14509.0,1743.0,15673.0,1112.0,6850.0,1167.0,7737.0,284.0,60.0,47.0,236.0,0.12537045971465988,0.11121036176864672
1,99141,"Van Buren County, Arkansas",141,5,2000,16192.0,15673.0,50.0,215.0,855.0,7704.0,800.0,7969.0,6.0,22.0,4.0,28.0,118.0,22.0,24.0,97.0,0.11098130841121495,0.10038900740368929
1,99143,"Washington County, Arkansas",143,5,2000,157715.0,138796.0,3539.0,12932.0,13278.0,68770.0,12563.0,70026.0,636.0,1926.0,566.0,1613.0,7276.0,1845.0,1240.0,5656.0,0.1930783771993602,0.17940479250564076
1,99145,"White County, Arkansas",145,5,2000,67165.0,62811.0,2394.0,1264.0,5187.0,30607.0,5212.0,32204.0,283.0,1137.0,249.0,1257.0,721.0,223.0,144.0,543.0,0.16947103603750777,0.16184324928580301
1,99147,"Woodruff County, Arkansas",147,5,2000,8741.0,5932.0,2688.0,69.0,343.0,2862.0,350.0,3070.0,192.0,1188.0,237.0,1500.0,42.0,13.0,4.0,27.0,0.11984626135569532,0.11400651465798045
1,99149,"Yell County, Arkansas",149,5,2000,21139.0,18312.0,310.0,2691.0,1208.0,9002.0,1060.0,9310.0,25.0,149.0,26.0,161.0,1529.0,359.0,232.0,1162.0,0.13419240168851365,0.11385606874328678
1,99001,"Alameda County, California",1,6,2000,1443741.0,704334.0,215598.0,273910.0,41183.0,348905.0,37825.0,355429.0,14139.0,100039.0,15142.0,115559.0,142257.0,27086.0,22678.0,131653.0,0.11803499519926627,0.10642069161492168
1,99003,"Alpine County, California",3,6,2000,1208.0,890.0,7.0,94.0,75.0,475.0,57.0,415.0,2.0,5.0,0.0,2.0,52.0,9.0,9.0,42.0,0.15789473684210525,0.13734939759036144
1,99005,"Amador County, California",5,6,2000,35100.0,30113.0,1359.0,3126.0,1675.0,15475.0,1225.0,14638.0,364.0,1319.0,4.0,40.0,2193.0,671.0,141.0,933.0,0.10823909531502424,0.08368629594206858
1,99007,"Butte County, California",7,6,2000,203171.0,171728.0,2816.0,21339.0,14871.0,83387.0,14674.0,88341.0,370.0,1559.0,252.0,1257.0,11022.0,2613.0,2348.0,10317.0,0.1783371508748366,0.16610633794048063
1,99009,"Calaveras County, California",9,6,2000,40554.0,36982.0,304.0,2765.0,1903.0,18349.0,1633.0,18633.0,32.0,201.0,11.0,103.0,1422.0,240.0,173.0,1343.0,0.1037113739168347,0.08764020823270542
